01/12 10:46:00 FINE sim.Admin|Log for simulation 7 started
01/12 10:47:20 FINE agents.DemandAgent|Day 8 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16787469150074458 Cmp ID: 683148 Cmp Bid: 1487
01/12 10:47:20 FINE agents.DemandAgent|Day 8 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1761655628100755 Cmp ID: 683148 Cmp Bid: 251
01/12 10:47:20 FINE agents.DemandAgent|Day 8 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.18907746726524643 Cmp ID: 683148 Cmp Bid: 714
01/12 10:47:30 INFO sim.Simulation|***** START OF TIME 9 *****
01/12 10:47:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #24219890 at price 3.053
01/12 10:47:30 INFO demand.CampaignImpl|Applied daily limit for campaign #24219890 at price 3.053
01/12 10:47:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #29630815 at price 0.954
01/12 10:47:30 INFO demand.CampaignImpl|Applied daily limit for campaign #29630815 at price 0.954
01/12 10:47:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #32006436 at price 0.809
01/12 10:47:30 INFO demand.CampaignImpl|Applied daily limit for campaign #32006436 at price 0.809
01/12 10:47:30 INFO agents.DemandAgent|Day 9 : Auction pending campaign: CampaignImpl [id=683148, reachImps=2517, dayStart=10, dayEnd=12, targetSegment=[OLD, LOW_INCOME], videoCoef=2.5310917160644735, mobileCoef=1.8159819590466881, budgetMillis=0, advertiser=null]
01/12 10:47:30 INFO demand.CampaignImpl|Campaign 13410188 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=10070.255959840108, otherImps=0.0, cost=0.6187385543426303] Reach 10070 ERR 0.9999865415067283 Budget 1.959 Revenue 1.9589736348116809
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.9706279914753038DummyAdnetwork-4: 1.1067734878842908DummyAdnetwork-3: 1.1439626245692296adv1: 0.7889090320500727DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.1363224714092421DummyAdnetwork: 1.1170599867941144
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Reporting campaign auction results... CampaignImpl [id=683148, reachImps=2517, dayStart=10, dayEnd=12, targetSegment=[OLD, LOW_INCOME], videoCoef=2.5310917160644735, mobileCoef=1.8159819590466881, budgetMillis=706, advertiser=DummyAdnetwork-6]
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Reporting UCS auction results... DummyAdnetwork-5[efday=9, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=9, level=1.0, price=0.15454139639431286] DummyAdnetwork-3[efday=9, level=0.9, price=0.12796239208948076] adv1[efday=9, level=0.5904900000000002, price=0.06932813735648868] DummyAdnetwork-2[efday=9, level=0.81, price=0.11176505344959324] DummyAdnetwork-7[efday=9, level=0.6561000000000001, price=0.07889422795015952] DummyAdnetwork-6[efday=9, level=0.5314410000000002, price=0.05725286802007213] DummyAdnetwork[efday=9, level=0.7290000000000001, price=0.09160407703984867] 
01/12 10:47:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@1cecba4
01/12 10:47:30 INFO agents.DemandAgent|Day 9 :Notifying new campaign opportunity: CampaignImpl [id=16567204, reachImps=3529, dayStart=11, dayEnd=13, targetSegment=[YOUNG, MALE], videoCoef=2.016739326476837, mobileCoef=2.0116262750263063, budgetMillis=0, advertiser=null]
01/12 10:47:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:47:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:47:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:47:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:47:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:47:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:47:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:47:30 SEVERE demand.CampaignImpl|Campaign #32006436 impressed while over limit. Current cost: 0.7126426883080507 Budget limit: 0.809
01/12 10:47:30 SEVERE agents.DemandAgent|Day 9 :Campaign limit expired Impressed while over limit: 32006436, daily limit was: 1532, 0.809 values are: 1532.1585765173643, 0.7126426883080507, total limit was: 2147483647, Infinity total values are: 2361.42775643535061532.1585765173643, 0.80993045306845230.7126426883080507
01/12 10:47:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=32006436, AdNetwork=adv1] due to limit. My name is adv1
01/12 10:47:30 SEVERE demand.CampaignImpl|Campaign #24219890 impressed while over limit. Current cost: 3.0542217412930137 Budget limit: 3.053
01/12 10:47:30 SEVERE agents.DemandAgent|Day 9 :Campaign limit expired Impressed while over limit: 24219890, daily limit was: 29048, 3.053 values are: 4350.378302280566, 3.0542217412930137, total limit was: 2147483647, Infinity total values are: 0.04350.378302280566, 0.03.0542217412930137
01/12 10:47:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=24219890, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
01/12 10:47:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 630
01/12 10:47:30 INFO sim.Simulation|***** START OF TIME 9 COMPLETE *****
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.12233692035175657 Cmp ID: 16567204 Cmp Bid: 850
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1263209802525332 Cmp ID: 16567204 Cmp Bid: 1763
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1468960683683558 Cmp ID: 16567204 Cmp Bid: 28
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13398857022125255 Cmp ID: 16567204 Cmp Bid: 588
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11703053590899662 Cmp ID: 16567204 Cmp Bid: 2751
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.10678961395799104 Cmp ID: 16567204 Cmp Bid: 3172
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.15096738292603934 Cmp ID: 16567204 Cmp Bid: 2166
01/12 10:47:30 FINE agents.DemandAgent|Day 9 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1904436958600617 Cmp ID: 16567204 Cmp Bid: 3207
01/12 10:47:40 INFO sim.Simulation|***** START OF TIME 10 *****
01/12 10:47:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #24219890 at price 3.053
01/12 10:47:40 INFO demand.CampaignImpl|Applied daily limit for campaign #24219890 at price 3.053
01/12 10:47:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #683148 at price 0.706
01/12 10:47:40 INFO demand.CampaignImpl|Applied daily limit for campaign #683148 at price 0.706
01/12 10:47:40 INFO agents.DemandAgent|Day 10 : Auction pending campaign: CampaignImpl [id=16567204, reachImps=3529, dayStart=11, dayEnd=13, targetSegment=[YOUNG, MALE], videoCoef=2.016739326476837, mobileCoef=2.0116262750263063, budgetMillis=0, advertiser=null]
01/12 10:47:40 INFO demand.CampaignImpl|Campaign 32006436 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=3893.5863329527147, otherImps=0.0, cost=1.522573141376503] Reach 2916 ERR 1.1889505889400576 Budget 0.809 Revenue 0.9618610264525066
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.9706279914753038DummyAdnetwork-4: 1.1067734878842908DummyAdnetwork-3: 1.1439626245692296adv1: 1.0289339661840637DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.1363224714092421DummyAdnetwork: 1.1170599867941144
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Reporting campaign auction results... CampaignImpl [id=16567204, reachImps=3529, dayStart=11, dayEnd=13, targetSegment=[YOUNG, MALE], videoCoef=2.016739326476837, mobileCoef=2.0116262750263063, budgetMillis=600, advertiser=adv1]
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Reporting UCS auction results... DummyAdnetwork-5[efday=10, level=0.81, price=0.12007013615123155] DummyAdnetwork-4[efday=10, level=0.6561000000000001, price=0.08690583347451987] DummyAdnetwork-3[efday=10, level=0.47829690000000014, price=0.0] adv1[efday=10, level=0.7290000000000001, price=0.10214667294751872] DummyAdnetwork-2[efday=10, level=0.5904900000000002, price=0.0716332463415958] DummyAdnetwork-7[efday=10, level=1.0, price=0.1761655628100755] DummyAdnetwork-6[efday=10, level=0.9, price=0.15108722235067013] DummyAdnetwork[efday=10, level=0.5314410000000002, price=0.05941664082096663] 
01/12 10:47:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@1405d28
01/12 10:47:40 INFO agents.DemandAgent|Day 10 :Notifying new campaign opportunity: CampaignImpl [id=14563471, reachImps=9158, dayStart=12, dayEnd=14, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.524474435366893, mobileCoef=2.046102978667985, budgetMillis=0, advertiser=null]
01/12 10:47:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:47:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:47:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:47:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:47:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:47:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:47:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:47:40 SEVERE demand.CampaignImpl|Campaign #683148 impressed while over limit. Current cost: 0.7086022764529756 Budget limit: 0.706
01/12 10:47:40 SEVERE agents.DemandAgent|Day 10 :Campaign limit expired Impressed while over limit: 683148, daily limit was: 2517, 0.706 values are: 2168.564150772455, 0.7086022764529756, total limit was: 2147483647, Infinity total values are: 0.02168.564150772455, 0.00.7086022764529756
01/12 10:47:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=683148, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:47:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 599
01/12 10:47:40 INFO sim.Simulation|***** START OF TIME 10 COMPLETE *****
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.10643267746592656 Cmp ID: 14563471 Cmp Bid: 2476
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.15777528600532156 Cmp ID: 14563471 Cmp Bid: 333
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1399494354963972 Cmp ID: 14563471 Cmp Bid: 616
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1386993119391714 Cmp ID: 14563471 Cmp Bid: 1526
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17322997627007075 Cmp ID: 14563471 Cmp Bid: 5971
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.17903220461800906 Cmp ID: 14563471 Cmp Bid: 8752
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1827056326370639 Cmp ID: 14563471 Cmp Bid: 700
01/12 10:47:40 FINE agents.DemandAgent|Day 10 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19757921951188423 Cmp ID: 14563471 Cmp Bid: 4919
01/12 10:47:50 INFO sim.Simulation|***** START OF TIME 11 *****
01/12 10:47:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #24219890 at price 3.053
01/12 10:47:50 INFO demand.CampaignImpl|Applied daily limit for campaign #24219890 at price 3.053
01/12 10:47:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #683148 at price 0.706
01/12 10:47:50 INFO demand.CampaignImpl|Applied daily limit for campaign #683148 at price 0.706
01/12 10:47:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16567204 at price 0.6
01/12 10:47:50 INFO demand.CampaignImpl|Applied daily limit for campaign #16567204 at price 0.6
01/12 10:47:50 INFO agents.DemandAgent|Day 11 : Auction pending campaign: CampaignImpl [id=14563471, reachImps=9158, dayStart=12, dayEnd=14, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.524474435366893, mobileCoef=2.046102978667985, budgetMillis=0, advertiser=null]
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.9706279914753038DummyAdnetwork-4: 1.1067734878842908DummyAdnetwork-3: 1.1439626245692296adv1: 1.0289339661840637DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.1363224714092421DummyAdnetwork: 1.1170599867941144
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Reporting campaign auction results... CampaignImpl [id=14563471, reachImps=9158, dayStart=12, dayEnd=14, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.524474435366893, mobileCoef=2.046102978667985, budgetMillis=2476, advertiser=DummyAdnetwork]
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Reporting UCS auction results... DummyAdnetwork-5[efday=11, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=11, level=0.5314410000000002, price=0.056752379231448734] DummyAdnetwork-3[efday=11, level=0.81, price=0.10853074187921456] adv1[efday=11, level=0.7290000000000001, price=0.09208799460409671] DummyAdnetwork-2[efday=11, level=0.6561000000000001, price=0.0802652534427875] DummyAdnetwork-7[efday=11, level=1.0, price=0.15096738292603934] DummyAdnetwork-6[efday=11, level=0.9, price=0.13220646153152024] DummyAdnetwork[efday=11, level=0.5904900000000002, price=0.06910536114890344] 
01/12 10:47:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@4ff142
01/12 10:47:50 INFO agents.DemandAgent|Day 11 :Notifying new campaign opportunity: CampaignImpl [id=17515262, reachImps=11765, dayStart=13, dayEnd=22, targetSegment=[YOUNG, MALE], videoCoef=2.9487587589776965, mobileCoef=2.398998954743538, budgetMillis=0, advertiser=null]
01/12 10:47:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:47:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:47:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:47:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:47:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:47:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:47:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:47:50 SEVERE demand.CampaignImpl|Campaign #683148 impressed while over limit. Current cost: 0.30370435393601397 Budget limit: 0.706
01/12 10:47:50 SEVERE agents.DemandAgent|Day 11 :Campaign limit expired Impressed while over limit: 683148, daily limit was: 2517, 0.706 values are: 2521.5583715477783, 0.30370435393601397, total limit was: 2147483647, Infinity total values are: 2168.5641507724552521.5583715477783, 0.70860227645297560.30370435393601397
01/12 10:47:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=683148, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:47:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 594
01/12 10:47:50 INFO sim.Simulation|***** START OF TIME 11 COMPLETE *****
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1881190236349432 Cmp ID: 17515262 Cmp Bid: 1241
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11331129912895208 Cmp ID: 17515262 Cmp Bid: 7750
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1584069042056473 Cmp ID: 17515262 Cmp Bid: 10149
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.19243680306307112 Cmp ID: 17515262 Cmp Bid: 9459
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18804581210130406 Cmp ID: 17515262 Cmp Bid: 1961
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1253345987262797 Cmp ID: 17515262 Cmp Bid: 5777
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11094669367464388 Cmp ID: 17515262 Cmp Bid: 729
01/12 10:47:50 FINE agents.DemandAgent|Day 11 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.10032638372169783 Cmp ID: 17515262 Cmp Bid: 8278
01/12 10:48:00 INFO sim.Simulation|***** START OF TIME 12 *****
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14563471 at price 2.476
01/12 10:48:00 INFO demand.CampaignImpl|Applied daily limit for campaign #14563471 at price 2.476
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #24219890 at price 3.053
01/12 10:48:00 INFO demand.CampaignImpl|Applied daily limit for campaign #24219890 at price 3.053
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #683148 at price 0.706
01/12 10:48:00 INFO demand.CampaignImpl|Applied daily limit for campaign #683148 at price 0.706
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16567204 at price 0.6
01/12 10:48:00 INFO demand.CampaignImpl|Applied daily limit for campaign #16567204 at price 0.6
01/12 10:48:00 INFO agents.DemandAgent|Day 12 : Auction pending campaign: CampaignImpl [id=17515262, reachImps=11765, dayStart=13, dayEnd=22, targetSegment=[YOUNG, MALE], videoCoef=2.9487587589776965, mobileCoef=2.398998954743538, budgetMillis=0, advertiser=null]
01/12 10:48:00 INFO demand.CampaignImpl|Campaign 32270624 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=4430.200108866179, otherImps=0.0, cost=0.4424939283583474] Reach 5206 ERR 0.7980136664803246 Budget 2.622 Revenue 2.092391833511411
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.9706279914753038DummyAdnetwork-4: 1.1067734878842908DummyAdnetwork-3: 1.1439626245692296adv1: 0.8903817863618202DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.1363224714092421DummyAdnetwork: 1.1170599867941144
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Reporting campaign auction results... CampaignImpl [id=17515262, reachImps=11765, dayStart=13, dayEnd=22, targetSegment=[YOUNG, MALE], videoCoef=2.9487587589776965, mobileCoef=2.398998954743538, budgetMillis=2128, advertiser=DummyAdnetwork]
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Reporting UCS auction results... DummyAdnetwork-5[efday=12, level=0.81, price=0.14031628077875732] DummyAdnetwork-4[efday=12, level=0.7290000000000001, price=0.11501818349787943] DummyAdnetwork-3[efday=12, level=0.5904900000000002, price=0.08190055670696135] adv1[efday=12, level=0.5314410000000002, price=0.0565626885451695] DummyAdnetwork-2[efday=12, level=0.6561000000000001, price=0.09182082462918623] DummyAdnetwork-7[efday=12, level=1.0, price=0.1827056326370639] DummyAdnetwork-6[efday=12, level=0.9, price=0.16112898415620816] DummyAdnetwork[efday=12, level=0.47829690000000014, price=0.0] 
01/12 10:48:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@1a0f17d
01/12 10:48:00 INFO agents.DemandAgent|Day 12 :Notifying new campaign opportunity: CampaignImpl [id=2544234, reachImps=6247, dayStart=14, dayEnd=16, targetSegment=[OLD, MALE], videoCoef=2.747138577071418, mobileCoef=2.4002318623307657, budgetMillis=0, advertiser=null]
01/12 10:48:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:48:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:48:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:48:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:48:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:48:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:48:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:48:00 SEVERE demand.CampaignImpl|Campaign #683148 impressed while over limit. Current cost: 0.0 Budget limit: 0.706
01/12 10:48:00 SEVERE agents.DemandAgent|Day 12 :Campaign limit expired Impressed while over limit: 683148, daily limit was: 348, 0.706 values are: 348.3716820918428, 0.0, total limit was: 2147483647, Infinity total values are: 4690.122522320233348.3716820918428, 1.01230663038898960.0
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=683148, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:48:00 SEVERE demand.CampaignImpl|Campaign #24219890 impressed while over limit. Current cost: 3.057637974606521 Budget limit: 3.053
01/12 10:48:00 SEVERE agents.DemandAgent|Day 12 :Campaign limit expired Impressed while over limit: 24219890, daily limit was: 18519, 3.053 values are: 3218.5796670797467, 3.057637974606521, total limit was: 2147483647, Infinity total values are: 12933.1128464868033218.5796670797467, 3.05422174129301373.057637974606521
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=24219890, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
01/12 10:48:00 SEVERE demand.CampaignImpl|Campaign #16567204 impressed while over limit. Current cost: 0.6003206399838124 Budget limit: 0.6
01/12 10:48:00 SEVERE agents.DemandAgent|Day 12 :Campaign limit expired Impressed while over limit: 16567204, daily limit was: 3529, 0.6 values are: 943.7745233020747, 0.6003206399838124, total limit was: 2147483647, Infinity total values are: 3276.6101431292527943.7745233020747, 0.55146316898907670.6003206399838124
01/12 10:48:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=16567204, AdNetwork=adv1] due to limit. My name is adv1
01/12 10:48:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 652
01/12 10:48:00 INFO sim.Simulation|***** START OF TIME 12 COMPLETE *****
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19570333649215205 Cmp ID: 2544234 Cmp Bid: 3310
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16510710339968268 Cmp ID: 2544234 Cmp Bid: 1494
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.12536973341634025 Cmp ID: 2544234 Cmp Bid: 1649
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1427392168304464 Cmp ID: 2544234 Cmp Bid: 1041
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12842756632346436 Cmp ID: 2544234 Cmp Bid: 1248
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1839165617496913 Cmp ID: 2544234 Cmp Bid: 2279
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10707428510125624 Cmp ID: 2544234 Cmp Bid: 1295
01/12 10:48:00 FINE agents.DemandAgent|Day 12 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12773591223045047 Cmp ID: 2544234 Cmp Bid: 4810
01/12 10:48:10 INFO sim.Simulation|***** START OF TIME 13 *****
01/12 10:48:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #17515262 at price 2.128
01/12 10:48:10 INFO demand.CampaignImpl|Applied daily limit for campaign #17515262 at price 2.128
01/12 10:48:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #24219890 at price 3.053
01/12 10:48:10 INFO demand.CampaignImpl|Applied daily limit for campaign #24219890 at price 3.053
01/12 10:48:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #16567204 at price 0.6
01/12 10:48:10 INFO demand.CampaignImpl|Applied daily limit for campaign #16567204 at price 0.6
01/12 10:48:10 INFO agents.DemandAgent|Day 13 : Auction pending campaign: CampaignImpl [id=2544234, reachImps=6247, dayStart=14, dayEnd=16, targetSegment=[OLD, MALE], videoCoef=2.747138577071418, mobileCoef=2.4002318623307657, budgetMillis=0, advertiser=null]
01/12 10:48:10 INFO demand.CampaignImpl|Campaign 31968132 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=7989.760426181889, otherImps=0.0, cost=0.5946153446901585] Reach 6625 ERR 1.140917422218745 Budget 2.526 Revenue 2.8819574085245496
01/12 10:48:10 INFO demand.CampaignImpl|Campaign 29630815 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=5118.674178280009, otherImps=0.0, cost=0.0] Reach 2603 ERR 1.2868151914270143 Budget 0.954 Revenue 1.2276216926213717
01/12 10:48:10 INFO demand.CampaignImpl|Campaign 683148 ended for advertiser DummyAdnetwork-6. Stats CampaignStats [tartgetedImps=5038.494204412075, otherImps=0.0, cost=1.0123066303889896] Reach 2517 ERR 1.2895119749152586 Budget 0.706 Revenue 0.9103954542901725
01/12 10:48:10 FINE agents.DemandAgent|Day 13 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.9706279914753038DummyAdnetwork-4: 1.1067734878842908DummyAdnetwork-3: 1.1439626245692296adv1: 1.040703167875975DummyAdnetwork-2: 1.1351121202857477DummyAdnetwork-7: 1.1485514071276761DummyAdnetwork-6: 1.2643544263171174DummyAdnetwork: 1.1170599867941144
